"תחנה","תאריך ושעה (שעון קיץ)","כמות גשם (מ""מ)"
"תל-אביב, חוף","23/01/2024 21:40","0"
"תל-אביב, חוף","23/01/2024 21:50","0"
"תל-אביב, חוף","23/01/2024 22:00","0"
"תל-אביב, חוף","23/01/2024 22:10","0"
"תל-אביב, חוף","23/01/2024 22:20","0"
"תל-אביב, חוף","23/01/2024 22:30","0"
"תל-אביב, חוף","23/01/2024 22:40","0"
"תל-אביב, חוף","23/01/2024 22:50","0"
"תל-אביב, חוף","23/01/2024 23:00","0"
"תל-אביב, חוף","23/01/2024 23:10","0"
"תל-אביב, חוף","23/01/2024 23:20","0"
"תל-אביב, חוף","23/01/2024 23:30","0"
"תל-אביב, חוף","23/01/2024 23:40","0"
"תל-אביב, חוף","23/01/2024 23:50","0"
"תל-אביב, חוף","24/01/2024 00:00","0"
"תל-אביב, חוף","24/01/2024 00:10","0"
"תל-אביב, חוף","24/01/2024 00:20","0"
"תל-אביב, חוף","24/01/2024 00:30","0"
"תל-אביב, חוף","24/01/2024 00:40","0"
"תל-אביב, חוף","24/01/2024 00:50","0"
"תל-אביב, חוף","24/01/2024 01:00","0"
"תל-אביב, חוף","24/01/2024 01:10","0"
"תל-אביב, חוף","24/01/2024 01:20","0"
"תל-אביב, חוף","24/01/2024 01:30","0"
"תל-אביב, חוף","24/01/2024 01:40","0"
"תל-אביב, חוף","24/01/2024 01:50","0"
"תל-אביב, חוף","24/01/2024 02:00","0"
"תל-אביב, חוף","24/01/2024 02:10","0"
"תל-אביב, חוף","24/01/2024 02:20","0"
"תל-אביב, חוף","24/01/2024 02:30","0"
"תל-אביב, חוף","24/01/2024 02:40","0"
"תל-אביב, חוף","24/01/2024 02:50","0"
"תל-אביב, חוף","24/01/2024 03:00","0"
"תל-אביב, חוף","24/01/2024 03:10","0"
"תל-אביב, חוף","24/01/2024 03:20","0"
"תל-אביב, חוף","24/01/2024 03:30","0"
"תל-אביב, חוף","24/01/2024 03:40","0"
"תל-אביב, חוף","24/01/2024 03:50","0"
"תל-אביב, חוף","24/01/2024 04:00","0"
"תל-אביב, חוף","24/01/2024 04:10","0"
"תל-אביב, חוף","24/01/2024 04:20","0"
"תל-אביב, חוף","24/01/2024 04:30","0"
"תל-אביב, חוף","24/01/2024 04:40","0.2"
"תל-אביב, חוף","24/01/2024 04:50","5.6"
"תל-אביב, חוף","24/01/2024 05:00","0.3"
"תל-אביב, חוף","24/01/2024 05:10","0.2"
"תל-אביב, חוף","24/01/2024 05:20","0.1"
"תל-אביב, חוף","24/01/2024 05:30","0"
"תל-אביב, חוף","24/01/2024 05:40","0.8"
"תל-אביב, חוף","24/01/2024 05:50","0.1"
"תל-אביב, חוף","24/01/2024 06:00","0.1"
"תל-אביב, חוף","24/01/2024 06:10","0.1"
"תל-אביב, חוף","24/01/2024 06:20","0"
"תל-אביב, חוף","24/01/2024 06:30","0"
"תל-אביב, חוף","24/01/2024 06:40","0"
"תל-אביב, חוף","24/01/2024 06:50","0.1"
"תל-אביב, חוף","24/01/2024 07:00","0"
"תל-אביב, חוף","24/01/2024 07:10","0"
"תל-אביב, חוף","24/01/2024 07:20","0"
"תל-אביב, חוף","24/01/2024 07:30","0.1"
"תל-אביב, חוף","24/01/2024 07:40","0"
"תל-אביב, חוף","24/01/2024 07:50","0"
"תל-אביב, חוף","24/01/2024 08:00","0"
"תל-אביב, חוף","24/01/2024 08:10","0"
"תל-אביב, חוף","24/01/2024 08:20","0"
"תל-אביב, חוף","24/01/2024 08:30","1.8"
"תל-אביב, חוף","24/01/2024 08:40","0.2"
"תל-אביב, חוף","24/01/2024 08:50","0.1"
"תל-אביב, חוף","24/01/2024 09:00","0"
"תל-אביב, חוף","24/01/2024 09:10","0"
"תל-אביב, חוף","24/01/2024 09:20","0"
"תל-אביב, חוף","24/01/2024 09:30","0"
"תל-אביב, חוף","24/01/2024 09:40","0"
"תל-אביב, חוף","24/01/2024 09:50","0"
"תל-אביב, חוף","24/01/2024 10:00","0"
"תל-אביב, חוף","24/01/2024 10:10","0"
"תל-אביב, חוף","24/01/2024 10:20","0"
"תל-אביב, חוף","24/01/2024 10:30","0"
"תל-אביב, חוף","24/01/2024 10:40","0"
"תל-אביב, חוף","24/01/2024 10:50","0"
"תל-אביב, חוף","24/01/2024 11:00","0"
"תל-אביב, חוף","24/01/2024 11:10","0"
"תל-אביב, חוף","24/01/2024 11:20","0"
"תל-אביב, חוף","24/01/2024 11:30","0"
"תל-אביב, חוף","24/01/2024 11:40","0"
"תל-אביב, חוף","24/01/2024 11:50","0"
"תל-אביב, חוף","24/01/2024 12:00","0"
"תל-אביב, חוף","24/01/2024 12:10","0"
"תל-אביב, חוף","24/01/2024 12:20","0"
"תל-אביב, חוף","24/01/2024 12:30","0"
"תל-אביב, חוף","24/01/2024 12:40","0"
"תל-אביב, חוף","24/01/2024 12:50","3.4"
"תל-אביב, חוף","24/01/2024 13:00","0.2"
"תל-אביב, חוף","24/01/2024 13:10","0"
"תל-אביב, חוף","24/01/2024 13:20","0"
"תל-אביב, חוף","24/01/2024 13:30","0"
"תל-אביב, חוף","24/01/2024 13:40","0"
"תל-אביב, חוף","24/01/2024 13:50","0"
"תל-אביב, חוף","24/01/2024 14:00","0"
"תל-אביב, חוף","24/01/2024 14:10","0.5"
"תל-אביב, חוף","24/01/2024 14:20","0.1"
"תל-אביב, חוף","24/01/2024 14:30","0"
"תל-אביב, חוף","24/01/2024 14:40","0"
"תל-אביב, חוף","24/01/2024 14:50","0"
"תל-אביב, חוף","24/01/2024 15:00","0"
"תל-אביב, חוף","24/01/2024 15:10","0"
"תל-אביב, חוף","24/01/2024 15:20","0"
"תל-אביב, חוף","24/01/2024 15:30","3.2"
"תל-אביב, חוף","24/01/2024 15:40","0.8"
"תל-אביב, חוף","24/01/2024 15:50","0"
"תל-אביב, חוף","24/01/2024 16:00","0"
"תל-אביב, חוף","24/01/2024 16:10","0"
"תל-אביב, חוף","24/01/2024 16:20","0"
"תל-אביב, חוף","24/01/2024 16:30","0"
"תל-אביב, חוף","24/01/2024 16:40","0"
"תל-אביב, חוף","24/01/2024 16:50","0"
"תל-אביב, חוף","24/01/2024 17:00","0"
"תל-אביב, חוף","24/01/2024 17:10","0.1"
"תל-אביב, חוף","24/01/2024 17:20","0"
"תל-אביב, חוף","24/01/2024 17:30","1.2"
"תל-אביב, חוף","24/01/2024 17:40","2.5"
"תל-אביב, חוף","24/01/2024 17:50","0.3"
"תל-אביב, חוף","24/01/2024 18:00","0.1"
"תל-אביב, חוף","24/01/2024 18:10","0"
"תל-אביב, חוף","24/01/2024 18:20","0"
"תל-אביב, חוף","24/01/2024 18:30","0"
"תל-אביב, חוף","24/01/2024 18:40","0"
"תל-אביב, חוף","24/01/2024 18:50","0"
"תל-אביב, חוף","24/01/2024 19:00","0"
"תל-אביב, חוף","24/01/2024 19:10","0"
"תל-אביב, חוף","24/01/2024 19:20","0"
"תל-אביב, חוף","24/01/2024 19:30","0"
"תל-אביב, חוף","24/01/2024 19:40","0"
"תל-אביב, חוף","24/01/2024 19:50","0"
"תל-אביב, חוף","24/01/2024 20:00","0"
"תל-אביב, חוף","24/01/2024 20:10","0"
"תל-אביב, חוף","24/01/2024 20:20","0"
"תל-אביב, חוף","24/01/2024 20:30","0"
"תל-אביב, חוף","24/01/2024 20:40","0"
"תל-אביב, חוף","24/01/2024 20:50","0"
"תל-אביב, חוף","24/01/2024 21:00","0"
"תל-אביב, חוף","24/01/2024 21:10","0"
"תל-אביב, חוף","24/01/2024 21:20","0"
"תל-אביב, חוף","24/01/2024 21:30","0"
"תל-אביב, חוף","24/01/2024 21:40","0"
"תל-אביב, חוף","24/01/2024 21:50","0"
"תל-אביב, חוף","24/01/2024 22:00","0"
"תל-אביב, חוף","24/01/2024 22:10","0"
"תל-אביב, חוף","24/01/2024 22:20","0"
"תל-אביב, חוף","24/01/2024 22:30","0"
"תל-אביב, חוף","24/01/2024 22:40","0.2"
"תל-אביב, חוף","24/01/2024 22:50","0.3"
"תל-אביב, חוף","24/01/2024 23:00","0.1"
"תל-אביב, חוף","24/01/2024 23:10","0"
"תל-אביב, חוף","24/01/2024 23:20","0"
"תל-אביב, חוף","24/01/2024 23:30","0"
"תל-אביב, חוף","24/01/2024 23:40","0"
"תל-אביב, חוף","24/01/2024 23:50","0"
"תל-אביב, חוף","25/01/2024 00:00","0"
"תל-אביב, חוף","25/01/2024 00:10","0"
"תל-אביב, חוף","25/01/2024 00:20","0"
"תל-אביב, חוף","25/01/2024 00:30","0"
"תל-אביב, חוף","25/01/2024 00:40","0"
"תל-אביב, חוף","25/01/2024 00:50","0"
"תל-אביב, חוף","25/01/2024 01:00","0"
"תל-אביב, חוף","25/01/2024 01:10","0"
"תל-אביב, חוף","25/01/2024 01:20","0"
"תל-אביב, חוף","25/01/2024 01:30","0"
"תל-אביב, חוף","25/01/2024 01:40","0"
"תל-אביב, חוף","25/01/2024 01:50","0"
"תל-אביב, חוף","25/01/2024 02:00","0"
"תל-אביב, חוף","25/01/2024 02:10","0"
"תל-אביב, חוף","25/01/2024 02:20","0"
"תל-אביב, חוף","25/01/2024 02:30","0"
"תל-אביב, חוף","25/01/2024 02:40","0"
"תל-אביב, חוף","25/01/2024 02:50","0"
"תל-אביב, חוף","25/01/2024 03:00","0"
"תל-אביב, חוף","25/01/2024 03:10","0"
"תל-אביב, חוף","25/01/2024 03:20","0"
"תל-אביב, חוף","25/01/2024 03:30","0"
"תל-אביב, חוף","25/01/2024 03:40","0"
"תל-אביב, חוף","25/01/2024 03:50","0"
"תל-אביב, חוף","25/01/2024 04:00","0"
"תל-אביב, חוף","25/01/2024 04:10","0"
"תל-אביב, חוף","25/01/2024 04:20","0"
"תל-אביב, חוף","25/01/2024 04:30","0"
"תל-אביב, חוף","25/01/2024 04:40","0"
"תל-אביב, חוף","25/01/2024 04:50","0"
"תל-אביב, חוף","25/01/2024 05:00","0"
"תל-אביב, חוף","25/01/2024 05:10","0"
"תל-אביב, חוף","25/01/2024 05:20","0"
"תל-אביב, חוף","25/01/2024 05:30","0"
"תל-אביב, חוף","25/01/2024 05:40","0"
"תל-אביב, חוף","25/01/2024 05:50","0"
"תל-אביב, חוף","25/01/2024 06:00","0"
"תל-אביב, חוף","25/01/2024 06:10","0"
"תל-אביב, חוף","25/01/2024 06:20","0"
"תל-אביב, חוף","25/01/2024 06:30","0"
"תל-אביב, חוף","25/01/2024 06:40","0"
"תל-אביב, חוף","25/01/2024 06:50","0"
"תל-אביב, חוף","25/01/2024 07:00","0"
"תל-אביב, חוף","25/01/2024 07:10","0"
"תל-אביב, חוף","25/01/2024 07:20","0"
"תל-אביב, חוף","25/01/2024 07:30","0"
"תל-אביב, חוף","25/01/2024 07:40","0"
"תל-אביב, חוף","25/01/2024 07:50","0"
"תל-אביב, חוף","25/01/2024 08:00","0"
"תל-אביב, חוף","25/01/2024 08:10","0"
"תל-אביב, חוף","25/01/2024 08:20","0"
"תל-אביב, חוף","25/01/2024 08:30","0"
"תל-אביב, חוף","25/01/2024 08:40","0"
"תל-אביב, חוף","25/01/2024 08:50","0"
"תל-אביב, חוף","25/01/2024 09:00","0"
"תל-אביב, חוף","25/01/2024 09:10","0"
"תל-אביב, חוף","25/01/2024 09:20","0"
"תל-אביב, חוף","25/01/2024 09:30","0"
"תל-אביב, חוף","25/01/2024 09:40","0"
"תל-אביב, חוף","25/01/2024 09:50","0"
"תל-אביב, חוף","25/01/2024 10:00","0"
"תל-אביב, חוף","25/01/2024 10:10","0"
"תל-אביב, חוף","25/01/2024 10:20","0.1"
"תל-אביב, חוף","25/01/2024 10:30","0"
"תל-אביב, חוף","25/01/2024 10:40","0"
"תל-אביב, חוף","25/01/2024 10:50","0"
"תל-אביב, חוף","25/01/2024 11:00","0"
"תל-אביב, חוף","25/01/2024 11:10","0"
"תל-אביב, חוף","25/01/2024 11:20","0"
"תל-אביב, חוף","25/01/2024 11:30","0"
"תל-אביב, חוף","25/01/2024 11:40","0"
"תל-אביב, חוף","25/01/2024 11:50","0"
"תל-אביב, חוף","25/01/2024 12:00","0"
"תל-אביב, חוף","25/01/2024 12:10","0"
"תל-אביב, חוף","25/01/2024 12:20","0"
"תל-אביב, חוף","25/01/2024 12:30","0"
"תל-אביב, חוף","25/01/2024 12:40","0"
"תל-אביב, חוף","25/01/2024 12:50","0"
"תל-אביב, חוף","25/01/2024 13:00","0"
"תל-אביב, חוף","25/01/2024 13:10","0"
"תל-אביב, חוף","25/01/2024 13:20","0"
"תל-אביב, חוף","25/01/2024 13:30","0"
"תל-אביב, חוף","25/01/2024 13:40","0"
"תל-אביב, חוף","25/01/2024 13:50","0"
"תל-אביב, חוף","25/01/2024 14:00","0"
"תל-אביב, חוף","25/01/2024 14:10","0"
"תל-אביב, חוף","25/01/2024 14:20","0"
"תל-אביב, חוף","25/01/2024 14:30","0"
"תל-אביב, חוף","25/01/2024 14:40","0"
"תל-אביב, חוף","25/01/2024 14:50","0"
"תל-אביב, חוף","25/01/2024 15:00","0"
"תל-אביב, חוף","25/01/2024 15:10","0"
"תל-אביב, חוף","25/01/2024 15:20","0"
"תל-אביב, חוף","25/01/2024 15:30","0"
"תל-אביב, חוף","25/01/2024 15:40","0"
"תל-אביב, חוף","25/01/2024 15:50","0"
"תל-אביב, חוף","25/01/2024 16:00","0"
"תל-אביב, חוף","25/01/2024 16:10","0"
"תל-אביב, חוף","25/01/2024 16:20","0"
"תל-אביב, חוף","25/01/2024 16:30","0"
"תל-אביב, חוף","25/01/2024 16:40","0"
"תל-אביב, חוף","25/01/2024 16:50","0"
"תל-אביב, חוף","25/01/2024 17:00","0"
"תל-אביב, חוף","25/01/2024 17:10","0"
"תל-אביב, חוף","25/01/2024 17:20","0.1"
"תל-אביב, חוף","25/01/2024 17:30","0"
"תל-אביב, חוף","25/01/2024 17:40","0"
"תל-אביב, חוף","25/01/2024 17:50","0"
"תל-אביב, חוף","25/01/2024 18:00","0"
"תל-אביב, חוף","25/01/2024 18:10","0"
"תל-אביב, חוף","25/01/2024 18:20","0"
"תל-אביב, חוף","25/01/2024 18:30","0"
"תל-אביב, חוף","25/01/2024 18:40","0"
"תל-אביב, חוף","25/01/2024 18:50","0"
"תל-אביב, חוף","25/01/2024 19:00","0"
"תל-אביב, חוף","25/01/2024 19:10","0"
"תל-אביב, חוף","25/01/2024 19:20","0"
"תל-אביב, חוף","25/01/2024 19:30","0"
"תל-אביב, חוף","25/01/2024 19:40","0.1"
"תל-אביב, חוף","25/01/2024 19:50","0"
"תל-אביב, חוף","25/01/2024 20:00","0"
"תל-אביב, חוף","25/01/2024 20:10","0"
"תל-אביב, חוף","25/01/2024 20:20","0"
"תל-אביב, חוף","25/01/2024 20:30","0"
"תל-אביב, חוף","25/01/2024 20:40","0.8"
"תל-אביב, חוף","25/01/2024 20:50","1.7"
"תל-אביב, חוף","25/01/2024 21:00","1"
"תל-אביב, חוף","25/01/2024 21:10","0.7"
"תל-אביב, חוף","25/01/2024 21:20","0.1"
"תל-אביב, חוף","25/01/2024 21:30","0"
"תל-אביב, חוף","25/01/2024 21:40","0"
"תל-אביב, חוף","25/01/2024 21:50","0"
"תל-אביב, חוף","25/01/2024 22:00","0"
"תל-אביב, חוף","25/01/2024 22:10","0"
"תל-אביב, חוף","25/01/2024 22:20","0"
"תל-אביב, חוף","25/01/2024 22:30","0"
"תל-אביב, חוף","25/01/2024 22:40","1.4"
"תל-אביב, חוף","25/01/2024 22:50","0"
"תל-אביב, חוף","25/01/2024 23:00","0.2"
"תל-אביב, חוף","25/01/2024 23:10","0"
"תל-אביב, חוף","25/01/2024 23:20","0"
"תל-אביב, חוף","25/01/2024 23:30","0"
"תל-אביב, חוף","25/01/2024 23:40","0"
"תל-אביב, חוף","25/01/2024 23:50","0"
"תל-אביב, חוף","26/01/2024 00:00","0"
"תל-אביב, חוף","26/01/2024 00:10","0"
"תל-אביב, חוף","26/01/2024 00:20","0"
"תל-אביב, חוף","26/01/2024 00:30","0"
"תל-אביב, חוף","26/01/2024 00:40","0"
"תל-אביב, חוף","26/01/2024 00:50","0"
"תל-אביב, חוף","26/01/2024 01:00","0"
"תל-אביב, חוף","26/01/2024 01:10","0"
"תל-אביב, חוף","26/01/2024 01:20","0"
"תל-אביב, חוף","26/01/2024 01:30","0"
"תל-אביב, חוף","26/01/2024 01:40","0"
"תל-אביב, חוף","26/01/2024 01:50","0.1"
"תל-אביב, חוף","26/01/2024 02:00","0"
"תל-אביב, חוף","26/01/2024 02:10","0"
"תל-אביב, חוף","26/01/2024 02:20","0"
"תל-אביב, חוף","26/01/2024 02:30","0"
"תל-אביב, חוף","26/01/2024 02:40","0"
"תל-אביב, חוף","26/01/2024 02:50","0"
"תל-אביב, חוף","26/01/2024 03:00","0"
"תל-אביב, חוף","26/01/2024 03:10","0"
"תל-אביב, חוף","26/01/2024 03:20","0"
"תל-אביב, חוף","26/01/2024 03:30","0"
"תל-אביב, חוף","26/01/2024 03:40","0"
"תל-אביב, חוף","26/01/2024 03:50","0"
"תל-אביב, חוף","26/01/2024 04:00","0"
"תל-אביב, חוף","26/01/2024 04:10","0"
"תל-אביב, חוף","26/01/2024 04:20","0"
"תל-אביב, חוף","26/01/2024 04:30","1.2"
"תל-אביב, חוף","26/01/2024 04:40","0.3"
"תל-אביב, חוף","26/01/2024 04:50","0.3"
"תל-אביב, חוף","26/01/2024 05:00","0.4"
"תל-אביב, חוף","26/01/2024 05:10","1"
"תל-אביב, חוף","26/01/2024 05:20","0"
"תל-אביב, חוף","26/01/2024 05:30","0.2"
"תל-אביב, חוף","26/01/2024 05:40","3.4"
"תל-אביב, חוף","26/01/2024 05:50","0.1"
"תל-אביב, חוף","26/01/2024 06:00","0"
"תל-אביב, חוף","26/01/2024 06:10","0"
"תל-אביב, חוף","26/01/2024 06:20","0"
"תל-אביב, חוף","26/01/2024 06:30","0"
"תל-אביב, חוף","26/01/2024 06:40","0"
"תל-אביב, חוף","26/01/2024 06:50","0"
"תל-אביב, חוף","26/01/2024 07:00","0"
"תל-אביב, חוף","26/01/2024 07:10","0"
"תל-אביב, חוף","26/01/2024 07:20","0"
"תל-אביב, חוף","26/01/2024 07:30","0"
"תל-אביב, חוף","26/01/2024 07:40","0"
"תל-אביב, חוף","26/01/2024 07:50","0"
"תל-אביב, חוף","26/01/2024 08:00","0"
"תל-אביב, חוף","26/01/2024 08:10","0"
"תל-אביב, חוף","26/01/2024 08:20","0"
"תל-אביב, חוף","26/01/2024 08:30","0"
"תל-אביב, חוף","26/01/2024 08:40","0"
"תל-אביב, חוף","26/01/2024 08:50","0"
"תל-אביב, חוף","26/01/2024 09:00","0"
"תל-אביב, חוף","26/01/2024 09:10","0.1"
"תל-אביב, חוף","26/01/2024 09:20","0.2"
"תל-אביב, חוף","26/01/2024 09:30","0.5"
"תל-אביב, חוף","26/01/2024 09:40","0.3"
"תל-אביב, חוף","26/01/2024 09:50","0.5"
"תל-אביב, חוף","26/01/2024 10:00","0.1"
"תל-אביב, חוף","26/01/2024 10:10","0"
"תל-אביב, חוף","26/01/2024 10:20","0.3"
"תל-אביב, חוף","26/01/2024 10:30","0.9"
"תל-אביב, חוף","26/01/2024 10:40","0.6"
"תל-אביב, חוף","26/01/2024 10:50","0"
"תל-אביב, חוף","26/01/2024 11:00","0.4"
"תל-אביב, חוף","26/01/2024 11:10","0.4"
"תל-אביב, חוף","26/01/2024 11:20","0.3"
"תל-אביב, חוף","26/01/2024 11:30","0"
"תל-אביב, חוף","26/01/2024 11:40","0.1"
"תל-אביב, חוף","26/01/2024 11:50","0.1"
"תל-אביב, חוף","26/01/2024 12:00","0"
"תל-אביב, חוף","26/01/2024 12:10","0.1"
"תל-אביב, חוף","26/01/2024 12:20","0.4"
"תל-אביב, חוף","26/01/2024 12:30","0"
"תל-אביב, חוף","26/01/2024 12:40","0"
"תל-אביב, חוף","26/01/2024 12:50","0"
"תל-אביב, חוף","26/01/2024 13:00","0"
"תל-אביב, חוף","26/01/2024 13:10","0"
"תל-אביב, חוף","26/01/2024 13:20","0"
"תל-אביב, חוף","26/01/2024 13:30","0.8"
"תל-אביב, חוף","26/01/2024 13:40","0.1"
"תל-אביב, חוף","26/01/2024 13:50","0"
"תל-אביב, חוף","26/01/2024 14:00","0"
"תל-אביב, חוף","26/01/2024 14:10","0"
"תל-אביב, חוף","26/01/2024 14:20","0"
"תל-אביב, חוף","26/01/2024 14:30","0"
"תל-אביב, חוף","26/01/2024 14:40","0"
"תל-אביב, חוף","26/01/2024 14:50","0"
"תל-אביב, חוף","26/01/2024 15:00","0"
"תל-אביב, חוף","26/01/2024 15:10","0"
"תל-אביב, חוף","26/01/2024 15:20","0"
"תל-אביב, חוף","26/01/2024 15:30","0"
"תל-אביב, חוף","26/01/2024 15:40","0"
"תל-אביב, חוף","26/01/2024 15:50","0"
"תל-אביב, חוף","26/01/2024 16:00","0"
"תל-אביב, חוף","26/01/2024 16:10","0.3"
"תל-אביב, חוף","26/01/2024 16:20","0"
"תל-אביב, חוף","26/01/2024 16:30","0"
"תל-אביב, חוף","26/01/2024 16:40","0"
"תל-אביב, חוף","26/01/2024 16:50","4"
"תל-אביב, חוף","26/01/2024 17:00","2.7"
"תל-אביב, חוף","26/01/2024 17:10","0.1"
"תל-אביב, חוף","26/01/2024 17:20","0"
"תל-אביב, חוף","26/01/2024 17:30","0"
"תל-אביב, חוף","26/01/2024 17:40","0.2"
"תל-אביב, חוף","26/01/2024 17:50","0.6"
"תל-אביב, חוף","26/01/2024 18:00","0"
"תל-אביב, חוף","26/01/2024 18:10","0"
"תל-אביב, חוף","26/01/2024 18:20","0"
"תל-אביב, חוף","26/01/2024 18:30","0"
"תל-אביב, חוף","26/01/2024 18:40","0"
"תל-אביב, חוף","26/01/2024 18:50","0"
"תל-אביב, חוף","26/01/2024 19:00","0"
"תל-אביב, חוף","26/01/2024 19:10","0"
"תל-אביב, חוף","26/01/2024 19:20","0"
"תל-אביב, חוף","26/01/2024 19:30","0"
"תל-אביב, חוף","26/01/2024 19:40","0"
"תל-אביב, חוף","26/01/2024 19:50","0"
"תל-אביב, חוף","26/01/2024 20:00","0"
"תל-אביב, חוף","26/01/2024 20:10","0.9"
"תל-אביב, חוף","26/01/2024 20:20","0.3"
"תל-אביב, חוף","26/01/2024 20:30","0"
"תל-אביב, חוף","26/01/2024 20:40","0"
"תל-אביב, חוף","26/01/2024 20:50","0"
"תל-אביב, חוף","26/01/2024 21:00","0"
"תל-אביב, חוף","26/01/2024 21:10","7"
"תל-אביב, חוף","26/01/2024 21:20","0.2"
"תל-אביב, חוף","26/01/2024 21:30","0"
"תל-אביב, חוף","26/01/2024 21:40","0.1"
"תל-אביב, חוף","26/01/2024 21:50","0"
"תל-אביב, חוף","26/01/2024 22:00","0"
"תל-אביב, חוף","26/01/2024 22:10","0.7"
"תל-אביב, חוף","26/01/2024 22:20","0"
"תל-אביב, חוף","26/01/2024 22:30","0"
"תל-אביב, חוף","26/01/2024 22:40","0.1"
"תל-אביב, חוף","26/01/2024 22:50","0"
"תל-אביב, חוף","26/01/2024 23:00","0"
"תל-אביב, חוף","26/01/2024 23:10","0"
"תל-אביב, חוף","26/01/2024 23:20","0"
"תל-אביב, חוף","26/01/2024 23:30","0"
"תל-אביב, חוף","26/01/2024 23:40","0"
"תל-אביב, חוף","26/01/2024 23:50","0"
"תל-אביב, חוף","27/01/2024 00:00","0"
"תל-אביב, חוף","27/01/2024 00:10","0"
"תל-אביב, חוף","27/01/2024 00:20","0"
"תל-אביב, חוף","27/01/2024 00:30","0"
"תל-אביב, חוף","27/01/2024 00:40","0"
"תל-אביב, חוף","27/01/2024 00:50","0"
"תל-אביב, חוף","27/01/2024 01:00","0"
"תל-אביב, חוף","27/01/2024 01:10","0"
"תל-אביב, חוף","27/01/2024 01:20","0"
"תל-אביב, חוף","27/01/2024 01:30","0"
"תל-אביב, חוף","27/01/2024 01:40","0"
"תל-אביב, חוף","27/01/2024 01:50","0"
"תל-אביב, חוף","27/01/2024 02:00","0"
"תל-אביב, חוף","27/01/2024 02:10","0"
"תל-אביב, חוף","27/01/2024 02:20","0"
"תל-אביב, חוף","27/01/2024 02:30","0"
"תל-אביב, חוף","27/01/2024 02:40","0"
"תל-אביב, חוף","27/01/2024 02:50","0"
"תל-אביב, חוף","27/01/2024 03:00","0"
"תל-אביב, חוף","27/01/2024 03:10","0"
"תל-אביב, חוף","27/01/2024 03:20","0"
"תל-אביב, חוף","27/01/2024 03:30","0"
"תל-אביב, חוף","27/01/2024 03:40","0"
"תל-אביב, חוף","27/01/2024 03:50","0"
"תל-אביב, חוף","27/01/2024 04:00","0"
"תל-אביב, חוף","27/01/2024 04:10","0"
"תל-אביב, חוף","27/01/2024 04:20","0"
"תל-אביב, חוף","27/01/2024 04:30","0"
"תל-אביב, חוף","27/01/2024 04:40","0"
"תל-אביב, חוף","27/01/2024 04:50","0"
"תל-אביב, חוף","27/01/2024 05:00","0"
"תל-אביב, חוף","27/01/2024 05:10","0"
"תל-אביב, חוף","27/01/2024 05:20","0"
"תל-אביב, חוף","27/01/2024 05:30","0"
"תל-אביב, חוף","27/01/2024 05:40","0"
"תל-אביב, חוף","27/01/2024 05:50","0"
"תל-אביב, חוף","27/01/2024 06:00","0"
"תל-אביב, חוף","27/01/2024 06:10","0.6"
"תל-אביב, חוף","27/01/2024 06:20","0.7"
"תל-אביב, חוף","27/01/2024 06:30","0"
"תל-אביב, חוף","27/01/2024 06:40","0"
"תל-אביב, חוף","27/01/2024 06:50","0.1"
"תל-אביב, חוף","27/01/2024 07:00","0"
"תל-אביב, חוף","27/01/2024 07:10","0"
"תל-אביב, חוף","27/01/2024 07:20","0"
"תל-אביב, חוף","27/01/2024 07:30","0"
"תל-אביב, חוף","27/01/2024 07:40","0"
"תל-אביב, חוף","27/01/2024 07:50","0"
"תל-אביב, חוף","27/01/2024 08:00","0"
"תל-אביב, חוף","27/01/2024 08:10","0"
"תל-אביב, חוף","27/01/2024 08:20","0"
"תל-אביב, חוף","27/01/2024 08:30","0"
"תל-אביב, חוף","27/01/2024 08:40","0"
"תל-אביב, חוף","27/01/2024 08:50","0"
"תל-אביב, חוף","27/01/2024 09:00","0"
"תל-אביב, חוף","27/01/2024 09:10","0.4"
"תל-אביב, חוף","27/01/2024 09:20","0"
"תל-אביב, חוף","27/01/2024 09:30","0"
"תל-אביב, חוף","27/01/2024 09:40","0"
"תל-אביב, חוף","27/01/2024 09:50","0"
"תל-אביב, חוף","27/01/2024 10:00","0.1"
"תל-אביב, חוף","27/01/2024 10:10","0"
"תל-אביב, חוף","27/01/2024 10:20","0"
"תל-אביב, חוף","27/01/2024 10:30","0.1"
"תל-אביב, חוף","27/01/2024 10:40","0.1"
"תל-אביב, חוף","27/01/2024 10:50","0"
"תל-אביב, חוף","27/01/2024 11:00","0"
"תל-אביב, חוף","27/01/2024 11:10","0.2"
"תל-אביב, חוף","27/01/2024 11:20","0"
"תל-אביב, חוף","27/01/2024 11:30","0.1"
"תל-אביב, חוף","27/01/2024 11:40","0"
"תל-אביב, חוף","27/01/2024 11:50","0"
"תל-אביב, חוף","27/01/2024 12:00","0"
"תל-אביב, חוף","27/01/2024 12:10","0"
"תל-אביב, חוף","27/01/2024 12:20","0"
"תל-אביב, חוף","27/01/2024 12:30","0"
"תל-אביב, חוף","27/01/2024 12:40","4"
"תל-אביב, חוף","27/01/2024 12:50","0.1"
"תל-אביב, חוף","27/01/2024 13:00","0.1"
"תל-אביב, חוף","27/01/2024 13:10","0"
"תל-אביב, חוף","27/01/2024 13:20","0"
"תל-אביב, חוף","27/01/2024 13:30","0"
"תל-אביב, חוף","27/01/2024 13:40","0"
"תל-אביב, חוף","27/01/2024 13:50","0"
